sex,cohort,x,qx,lx,dx,Lx,Tx,ex
f,2022,85,0.045801,67727,3102,66176,636594,9.4
f,2022,86,0.05324,64625,3441,62904,570418,8.83
f,2022,87,0.060822,61184,3721,59323,507513,8.29
f,2022,88,0.068493,57463,3936,55495,448190,7.8
f,2022,89,0.076363,53527,4087,51483,392695,7.34
f,2022,90,0.084591,49440,4182,47349,341212,6.9
f,2022,91,0.093362,45257,4225,43145,293863,6.49
f,2022,92,0.102866,41032,4221,38922,250718,6.11
f,2022,93,0.113272,36811,4170,34726,211797,5.75
f,2022,94,0.124736,32642,4072,30606,177070,5.42
f,2022,95,0.13623,28570,3892,26624,146464,5.13
f,2022,96,0.147547,24678,3641,22857,119841,4.86
f,2022,97,0.158465,21037,3334,19370,96983,4.61
f,2022,98,0.16875,17703,2987,16209,77613,4.38
f,2022,99,0.178168,14716,2622,13405,61404,4.17
f,2022,100,0.188114,12094,2275,10956,47999,3.97
f,2022,101,0.198618,9819,1950,8844,37042,3.77
f,2022,102,0.209711,7869,1650,7044,28199,3.58
f,2022,103,0.221427,6219,1377,5530,21155,3.4
f,2022,104,0.233801,4842,1132,4276,15625,3.23
f,2022,105,0.24687,3710,916,3252,11349,3.06
f,2022,106,0.260672,2794,728,2430,8098,2.9
f,2022,107,0.27525,2066,569,1781,5668,2.74
f,2022,108,0.290647,1497,435,1279,3887,2.6
f,2022,109,0.306909,1062,326,899,2607,2.46
f,2022,110,0.324086,736,239,617,1708,2.32
f,2022,111,0.342228,497,170,412,1092,2.19
f,2022,112,0.36139,327,118,268,679,2.08
f,2022,113,0.380523,209,80,169,411,1.97
f,2022,114,0.397952,129,52,104,242,1.87
f,2022,115,0.416184,78,32,62,138,1.77
f,2022,116,0.435257,46,20,36,77,1.68
f,2022,117,0.455211,26,12,20,41,1.6
f,2022,118,0.476085,14,7,11,21,1.51
f,2022,119,0.497923,7,4,6,10,1.43
m,2023,0,0.00552,1e+05,552,99518,8273663,82.74
m,2023,1,0.000374,99448,37,99429,8174145,82.2
m,2023,2,0.000251,99411,25,99398,8074716,81.23
m,2023,3,0.000195,99386,19,99376,7975318,80.25
m,2023,4,0.000136,99366,14,99360,7875942,79.26
m,2023,5,0.000126,99353,12,99347,7776582,78.27
m,2023,6,0.000117,99340,12,99335,7677235,77.28
m,2023,7,0.000109,99329,11,99323,7577901,76.29
m,2023,8,9.8e-05,99318,10,99313,7478577,75.3
m,2023,9,8.6e-05,99308,9,99304,7379264,74.31
m,2023,10,7.9e-05,99300,8,99296,7279960,73.31
m,2023,11,8.5e-05,99292,8,99288,7180664,72.32
m,2023,12,0.000112,99283,11,99278,7081377,71.32
m,2023,13,0.000167,99272,17,99264,6982099,70.33
m,2023,14,0.000244,99256,24,99244,6882835,69.34
m,2023,15,0.000328,99231,33,99215,6783591,68.36
m,2023,16,0.000414,99199,41,99178,6684376,67.38
m,2023,17,0.000514,99158,51,99132,6585198,66.41
m,2023,18,0.000628,99107,62,99076,6486065,65.45
m,2023,19,0.000751,99045,74,99007,6386989,64.49
m,2023,20,0.000879,98970,87,98927,6287982,63.53
m,2023,21,0.001001,98883,99,98834,6189055,62.59
m,2023,22,0.001102,98784,109,98730,6090221,61.65
m,2023,23,0.001175,98675,116,98617,5991491,60.72
m,2023,24,0.001227,98559,121,98499,5892874,59.79
m,2023,25,0.00127,98439,125,98376,5794375,58.86
m,2023,26,0.001314,98314,129,98249,5695999,57.94
m,2023,27,0.001356,98184,133,98118,5597750,57.01
m,2023,28,0.001399,98051,137,97983,5499632,56.09
m,2023,29,0.001442,97914,141,97843,5401650,55.17
m,2023,30,0.001481,97773,145,97700,5303806,54.25
m,2023,31,0.001514,97628,148,97554,5206106,53.33
m,2023,32,0.001543,97480,150,97405,5108552,52.41
m,2023,33,0.001565,97330,152,97254,5011147,51.49
m,2023,34,0.001584,97177,154,97100,4913893,50.57
m,2023,35,0.001606,97024,156,96946,4816793,49.65
m,2023,36,0.001628,96868,158,96789,4719847,48.72
m,2023,37,0.001639,96710,159,96631,4623058,47.8
m,2023,38,0.001636,96551,158,96472,4526427,46.88
m,2023,39,0.001627,96393,157,96315,4429955,45.96
m,2023,40,0.001623,96237,156,96159,4333640,45.03
m,2023,41,0.001635,96080,157,96002,4237481,44.1
m,2023,42,0.001666,95923,160,95843,4141480,43.17
m,2023,43,0.001723,95764,165,95681,4045636,42.25
m,2023,44,0.001804,95599,172,95512,3949955,41.32
m,2023,45,0.0019,95426,181,95335,3854443,40.39
m,2023,46,0.002013,95245,192,95149,3759107,39.47
m,2023,47,0.002157,95053,205,94951,3663958,38.55
m,2023,48,0.002336,94848,222,94737,3569008,37.63
m,2023,49,0.002545,94627,241,94506,3474270,36.72
m,2023,50,0.002774,94386,262,94255,3379764,35.81
m,2023,51,0.003017,94124,284,93982,3285509,34.91
m,2023,52,0.003279,93840,308,93686,3191527,34.01
m,2023,53,0.00356,93532,333,93366,3097841,33.12
m,2023,54,0.003854,93199,359,93020,3004475,32.24
m,2023,55,0.004181,92840,388,92646,2911456,31.36
m,2023,56,0.004521,92452,418,92243,2818810,30.49
m,2023,57,0.00483,92034,445,91812,2726567,29.63
m,2023,58,0.00509,91590,466,91356,2634755,28.77
m,2023,59,0.005329,91123,486,90881,2543398,27.91
m,2023,60,0.005569,90638,505,90385,2452518,27.06
m,2023,61,0.005867,90133,529,89869,2362132,26.21
m,2023,62,0.006273,89604,562,89323,2272264,25.36
m,2023,63,0.006827,89042,608,88738,2182940,24.52
m,2023,64,0.007505,88434,664,88102,2094202,23.68
m,2023,65,0.008297,87771,728,87406,2006100,22.86
m,2023,66,0.009121,87042,794,86645,1918693,22.04
m,2023,67,0.0099,86248,854,85822,1832048,21.24
m,2023,68,0.010585,85395,904,84943,1746227,20.45
m,2023,69,0.011233,84491,949,84016,1661284,19.66
m,2023,70,0.011975,83542,1000,83041,1577268,18.88
m,2023,71,0.012875,82541,1063,82010,1494226,18.1
m,2023,72,0.013891,81479,1132,80913,1412216,17.33
m,2023,73,0.015045,80347,1209,79742,1331304,16.57
m,2023,74,0.016363,79138,1295,78490,1251561,15.81
m,2023,75,0.018125,77843,1411,77138,1173071,15.07
m,2023,76,0.020161,76432,1541,75662,1095933,14.34
m,2023,77,0.022041,74891,1651,74066,1020272,13.62
m,2023,78,0.023634,73241,1731,72375,946206,12.92
m,2023,79,0.025263,71510,1807,70606,873831,12.22
m,2023,80,0.027053,69703,1886,68760,803224,11.52
m,2023,81,0.029738,67817,2017,66809,734464,10.83
m,2023,82,0.034115,65801,2245,64678,667655,10.15
m,2023,83,0.040634,63556,2583,62265,602977,9.49
m,2023,84,0.048832,60973,2977,59485,540712,8.87
m,2023,85,0.057942,57996,3360,56316,481228,8.3
m,2023,86,0.067319,54635,3678,52796,424912,7.78
m,2023,87,0.076578,50957,3902,49006,372116,7.3
m,2023,88,0.085625,47055,4029,45041,323109,6.87
m,2023,89,0.094624,43026,4071,40990,278069,6.46
m,2023,90,0.103816,38955,4044,36933,237078,6.09
m,2023,91,0.113486,34911,3962,32930,200146,5.73
m,2023,92,0.123918,30949,3835,29031,167216,5.4
m,2023,93,0.13537,27114,3670,25278,138185,5.1
m,2023,94,0.148077,23443,3471,21708,112906,4.82
m,2023,95,0.160549,19972,3206,18369,91198,4.57
m,2023,96,0.17252,16765,2892,15319,72830,4.34
m,2023,97,0.18372,13873,2549,12599,57511,4.15
m,2023,98,0.193872,11324,2195,10227,44912,3.97
m,2023,99,0.202713,9129,1851,8204,34685,3.8
m,2023,100,0.21196,7278,1543,6507,26482,3.64
m,2023,101,0.221632,5736,1271,5100,19975,3.48
m,2023,102,0.231749,4464,1035,3947,14875,3.33
m,2023,103,0.242331,3430,831,3014,10928,3.19
m,2023,104,0.253399,2599,658,2269,7914,3.05
m,2023,105,0.264977,1940,514,1683,5644,2.91
m,2023,106,0.277087,1426,395,1228,3961,2.78
m,2023,107,0.289755,1031,299,882,2733,2.65
m,2023,108,0.303006,732,222,621,1851,2.53
m,2023,109,0.316868,510,162,429,1230,2.41
m,2023,110,0.331368,349,116,291,800,2.3
m,2023,111,0.346536,233,81,193,509,2.19
m,2023,112,0.362403,152,55,125,317,2.08
m,2023,113,0.379001,97,37,79,192,1.98
m,2023,114,0.396366,60,24,48,113,1.88
m,2023,115,0.414531,36,15,29,65,1.78
m,2023,116,0.433534,21,9,17,36,1.69
m,2023,117,0.453414,12,5,9,19,1.6
m,2023,118,0.474212,7,3,5,10,1.52
m,2023,119,0.49597,3,2,3,5,1.44
f,2023,0,0.004653,1e+05,465,99593,8675996,86.76
f,2023,1,0.000302,99535,30,99520,8576403,86.16
f,2023,2,0.000182,99505,18,99496,8476883,85.19
f,2023,3,0.000139,99487,14,99480,8377387,84.21
f,2023,4,0.00012,99473,12,99467,8277908,83.22
f,2023,5,0.000104,99461,10,99456,8178441,82.23
f,2023,6,9.2e-05,99450,9,99446,8078985,81.24
f,2023,7,8.4e-05,99441,8,99437,7979539,80.24
f,2023,8,7.7e-05,99433,8,99429,7880102,79.25
f,2023,9,7.4e-05,99425,7,99422,7780673,78.26
f,2023,10,7.3e-05,99418,7,99414,7681252,77.26
f,2023,11,7.8e-05,99411,8,99407,7581838,76.27
f,2023,12,8.8e-05,99403,9,99398,7482431,75.27
f,2023,13,0.000106,99394,11,99389,7383032,74.28
f,2023,14,0.00013,99384,13,99377,7283643,73.29
f,2023,15,0.000157,99371,16,99363,7184266,72.3
f,2023,16,0.000186,99355,18,99346,7084903,71.31
f,2023,17,0.000219,99337,22,99326,6985557,70.32
f,2023,18,0.000255,99315,25,99302,6886232,69.34
f,2023,19,0.000294,99290,29,99275,6786929,68.35
f,2023,20,0.000336,99260,33,99244,6687654,67.37
f,2023,21,0.000378,99227,38,99208,6588411,66.4
f,2023,22,0.000415,99189,41,99169,6489202,65.42
f,2023,23,0.000445,99148,44,99126,6390033,64.45
f,2023,24,0.00047,99104,47,99081,6290907,63.48
f,2023,25,0.000493,99058,49,99033,6191826,62.51
f,2023,26,0.000518,99009,51,98983,6092793,61.54
f,2023,27,0.000548,98958,54,98930,5993810,60.57
f,2023,28,0.000584,98903,58,98874,5894879,59.6
f,2023,29,0.000625,98846,62,98815,5796005,58.64
f,2023,30,0.000667,98784,66,98751,5697190,57.67
f,2023,31,0.000707,98718,70,98683,5598439,56.71
f,2023,32,0.00074,98648,73,98612,5499756,55.75
f,2023,33,0.000766,98575,76,98537,5401145,54.79
f,2023,34,0.000787,98500,77,98461,5302607,53.83
f,2023,35,0.000809,98422,80,98382,5204147,52.88
f,2023,36,0.000833,98343,82,98302,5105764,51.92
f,2023,37,0.000857,98261,84,98218,5007463,50.96
f,2023,38,0.000879,98176,86,98133,4909244,50
f,2023,39,0.000901,98090,88,98046,4811111,49.05
f,2023,40,0.000929,98002,91,97956,4713065,48.09
f,2023,41,0.000964,97911,94,97863,4615109,47.14
f,2023,42,0.001007,97816,99,97767,4517246,46.18
f,2023,43,0.001059,97718,104,97666,4419479,45.23
f,2023,44,0.001122,97614,109,97559,4321813,44.27
f,2023,45,0.00119,97505,116,97447,4224253,43.32
f,2023,46,0.00127,97389,124,97327,4126807,42.37
f,2023,47,0.001372,97265,133,97198,4029480,41.43
f,2023,48,0.001499,97132,146,97059,3932282,40.48
f,2023,49,0.001648,96986,160,96906,3835223,39.54
f,2023,50,0.001805,96826,175,96739,3738317,38.61
f,2023,51,0.001966,96651,190,96556,3641578,37.68
f,2023,52,0.002136,96461,206,96358,3545022,36.75
f,2023,53,0.002314,96255,223,96144,3448664,35.83
f,2023,54,0.002496,96032,240,95913,3352520,34.91
f,2023,55,0.00271,95793,260,95663,3256607,34
f,2023,56,0.002926,95533,279,95393,3160944,33.09
f,2023,57,0.003086,95254,294,95107,3065551,32.18
f,2023,58,0.003168,94960,301,94809,2970444,31.28
f,2023,59,0.00321,94659,304,94507,2875635,30.38
f,2023,60,0.003248,94355,306,94202,2781128,29.48
f,2023,61,0.003352,94049,315,93891,2686926,28.57
f,2023,62,0.003579,93733,335,93566,2593035,27.66
f,2023,63,0.003971,93398,371,93212,2499470,26.76
f,2023,64,0.0045,93027,419,92818,2406258,25.87
f,2023,65,0.005125,92608,475,92371,2313440,24.98
f,2023,66,0.005778,92134,532,91868,2221069,24.11
f,2023,67,0.006423,91601,588,91307,2129201,23.24
f,2023,68,0.007023,91013,639,90693,2037894,22.39
f,2023,69,0.007616,90374,688,90030,1947201,21.55
f,2023,70,0.008308,89685,745,89313,1857171,20.71
f,2023,71,0.009124,88940,812,88535,1767858,19.88
f,2023,72,0.009996,88129,881,87688,1679324,19.06
f,2023,73,0.010925,87248,953,86771,1591635,18.24
f,2023,74,0.011953,86295,1032,85779,1504864,17.44
f,2023,75,0.013311,85263,1135,84696,1419085,16.64
f,2023,76,0.014913,84128,1255,83501,1334389,15.86
f,2023,77,0.016468,82874,1365,82191,1250889,15.09
f,2023,78,0.017898,81509,1459,80779,1168697,14.34
f,2023,79,0.019423,80050,1555,79273,1087918,13.59
f,2023,80,0.021156,78495,1661,77665,1008645,12.85
f,2023,81,0.023571,76835,1811,75929,930980,12.12
f,2023,82,0.02717,75024,2038,74004,855051,11.4
f,2023,83,0.032249,72985,2354,71808,781047,10.7
f,2023,84,0.038544,70631,2722,69270,709238,10.04
f,2023,85,0.045597,67909,3096,66361,639968,9.42
f,2023,86,0.053017,64813,3436,63094,573607,8.85
f,2023,87,0.060576,61376,3718,59517,510513,8.32
f,2023,88,0.068219,57659,3933,55692,450995,7.82
f,2023,89,0.076058,53725,4086,51682,395304,7.36
f,2023,90,0.084251,49639,4182,47548,343622,6.92
f,2023,91,0.092985,45457,4227,43343,296074,6.51
f,2023,92,0.102449,41230,4224,39118,252730,6.13
f,2023,93,0.112812,37006,4175,34919,213612,5.77
f,2023,94,0.124233,32831,4079,30792,178694,5.44
f,2023,95,0.135684,28753,3901,26802,147902,5.14
f,2023,96,0.146959,24851,3652,23025,121100,4.87
f,2023,97,0.157836,21199,3346,19526,98075,4.63
f,2023,98,0.168083,17853,3001,16353,78549,4.4
f,2023,99,0.177466,14852,2636,13534,62196,4.19
f,2023,100,0.187375,12217,2289,11072,48661,3.98
f,2023,101,0.197841,9927,1964,8945,37589,3.79
f,2023,102,0.208894,7963,1664,7132,28644,3.6
f,2023,103,0.220567,6300,1390,5605,21512,3.41
f,2023,104,0.232896,4910,1144,4339,15907,3.24
f,2023,105,0.245917,3767,926,3304,11568,3.07
f,2023,106,0.25967,2840,738,2472,8265,2.91
f,2023,107,0.274195,2103,577,1815,5793,2.75
f,2023,108,0.289537,1526,442,1305,3979,2.61
f,2023,109,0.305741,1084,332,919,2673,2.47
f,2023,110,0.322856,753,243,631,1755,2.33
f,2023,111,0.340934,510,174,423,1123,2.2
f,2023,112,0.360029,336,121,275,701,2.09
f,2023,113,0.379001,215,81,174,425,1.98
f,2023,114,0.396366,134,53,107,251,1.88
f,2023,115,0.414531,81,33,64,144,1.78
f,2023,116,0.433534,47,20,37,80,1.69
f,2023,117,0.453414,27,12,21,43,1.6
f,2023,118,0.474212,15,7,11,22,1.52
f,2023,119,0.49597,8,4,6,11,1.44
m,2024,0,0.005425,1e+05,543,99526,8282642,82.83
m,2024,1,0.000369,99457,37,99439,8183116,82.28
m,2024,2,0.000247,99421,25,99409,8083677,81.31
m,2024,3,0.000192,99396,19,99387,7984268,80.33
m,2024,4,0.000134,99377,13,99371,7884881,79.34
m,2024,5,0.000124,99364,12,99358,7785511,78.35
m,2024,6,0.000116,99352,12,99346,7686153,77.36
m,2024,7,0.000107,99340,11,99335,7586808,76.37
m,2024,8,9.6e-05,99329,10,99325,7487473,75.38
m,2024,9,8.5e-05,99320,8,99316,7388148,74.39
m,2024,10,7.8e-05,99311,8,99307,7288833,73.39
m,2024,11,8.3e-05,99304,8,99300,7189525,72.4
m,2024,12,0.000111,99295,11,99290,7090226,71.41
m,2024,13,0.000165,99284,16,99276,6990936,70.41
m,2024,14,0.000242,99268,24,99256,6891660,69.42
m,2024,15,0.000325,99244,32,99228,6792404,68.44
m,2024,16,0.000411,99212,41,99191,6693176,67.46
m,2024,17,0.00051,99171,51,99146,6593984,66.49
m,2024,18,0.000624,99120,62,99090,6494839,65.52
m,2024,19,0.000745,99059,74,99022,6395749,64.57
m,2024,20,0.000872,98985,86,98942,6296727,63.61
m,2024,21,0.000993,98898,98,98849,6197786,62.67
m,2024,22,0.001094,98800,108,98746,6098936,61.73
m,2024,23,0.001167,98692,115,98635,6000190,60.8
m,2024,24,0.001218,98577,120,98517,5901556,59.87
m,2024,25,0.00126,98457,124,98395,5803039,58.94
m,2024,26,0.001304,98333,128,98269,5704644,58.01
m,2024,27,0.001346,98205,132,98139,5606375,57.09
m,2024,28,0.001389,98072,136,98004,5508237,56.16
m,2024,29,0.001431,97936,140,97866,5410232,55.24
m,2024,30,0.001469,97796,144,97724,5312366,54.32
m,2024,31,0.001502,97652,147,97579,5214642,53.4
m,2024,32,0.00153,97506,149,97431,5117063,52.48
m,2024,33,0.001553,97356,151,97281,5019632,51.56
m,2024,34,0.001571,97205,153,97129,4922351,50.64
m,2024,35,0.001593,97053,155,96975,4825222,49.72
m,2024,36,0.001615,96898,156,96820,4728247,48.8
m,2024,37,0.001626,96742,157,96663,4631427,47.87
m,2024,38,0.001622,96584,157,96506,4534764,46.95
m,2024,39,0.001613,96428,156,96350,4438258,46.03
m,2024,40,0.001609,96272,155,96195,4341908,45.1
m,2024,41,0.00162,96117,156,96039,4245713,44.17
m,2024,42,0.001651,95961,158,95882,4149674,43.24
m,2024,43,0.001707,95803,164,95721,4053792,42.31
m,2024,44,0.001787,95640,171,95554,3958071,41.39
m,2024,45,0.001881,95469,180,95379,3862517,40.46
m,2024,46,0.001994,95289,190,95194,3767138,39.53
m,2024,47,0.002136,95099,203,94997,3671944,38.61
m,2024,48,0.002313,94896,220,94786,3576946,37.69
m,2024,49,0.002521,94676,239,94557,3482160,36.78
m,2024,50,0.002747,94438,259,94308,3387603,35.87
m,2024,51,0.002989,94178,281,94038,3293295,34.97
m,2024,52,0.003249,93897,305,93744,3199257,34.07
m,2024,53,0.003526,93592,330,93427,3105513,33.18
m,2024,54,0.003817,93262,356,93084,3012087,32.3
m,2024,55,0.00414,92906,385,92713,2919003,31.42
m,2024,56,0.004477,92521,414,92314,2826289,30.55
m,2024,57,0.004782,92107,440,91887,2733975,29.68
m,2024,58,0.005039,91666,462,91436,2642089,28.82
m,2024,59,0.005273,91205,481,90964,2550653,27.97
m,2024,60,0.005508,90724,500,90474,2459689,27.11
m,2024,61,0.005802,90224,523,89962,2369215,26.26
m,2024,62,0.006205,89700,557,89422,2279253,25.41
m,2024,63,0.006758,89144,602,88843,2189831,24.57
m,2024,64,0.007438,88541,659,88212,2100988,23.73
m,2024,65,0.00823,87883,723,87521,2012776,22.9
m,2024,66,0.009054,87160,789,86765,1925255,22.09
m,2024,67,0.009831,86370,849,85946,1838490,21.29
m,2024,68,0.010513,85521,899,85072,1752544,20.49
m,2024,69,0.011156,84622,944,84150,1667472,19.7
m,2024,70,0.011892,83678,995,83181,1583322,18.92
m,2024,71,0.012786,82683,1057,82154,1500141,18.14
m,2024,72,0.013796,81626,1126,81063,1417987,17.37
m,2024,73,0.014942,80500,1203,79898,1336924,16.61
m,2024,74,0.016253,79297,1289,78652,1257026,15.85
m,2024,75,0.018006,78008,1405,77306,1178374,15.11
m,2024,76,0.020032,76603,1535,75836,1101068,14.37
m,2024,77,0.021901,75069,1644,74247,1025232,13.66
m,2024,78,0.023482,73425,1724,72563,950985,12.95
m,2024,79,0.025097,71701,1799,70801,878422,12.25
m,2024,80,0.026872,69901,1878,68962,807622,11.55
m,2024,81,0.029539,68023,2009,67018,738660,10.86
m,2024,82,0.033898,66013,2238,64895,671642,10.17
m,2024,83,0.040402,63776,2577,62487,606747,9.51
m,2024,84,0.048584,61199,2973,59712,544260,8.89
m,2024,85,0.057674,58226,3358,56547,484548,8.32
m,2024,86,0.067027,54868,3678,53029,428001,7.8
m,2024,87,0.076257,51190,3904,49238,374972,7.33
m,2024,88,0.085271,47286,4032,45270,325734,6.89
m,2024,89,0.094232,43254,4076,41216,280463,6.48
m,2024,90,0.103383,39178,4050,37153,239247,6.11
m,2024,91,0.113006,35128,3970,33143,202094,5.75
m,2024,92,0.123391,31158,3845,29236,168951,5.42
m,2024,93,0.134793,27314,3682,25473,139715,5.12
m,2024,94,0.147448,23632,3484,21890,114242,4.83
m,2024,95,0.159869,20147,3221,18537,92353,4.58
m,2024,96,0.171793,16926,2908,15473,73816,4.36
m,2024,97,0.182948,14019,2565,12736,58343,4.16
m,2024,98,0.19306,11454,2211,10348,45607,3.98
m,2024,99,0.201867,9243,1866,8310,35259,3.81
m,2024,100,0.211078,7377,1557,6598,26949,3.65
m,2024,101,0.220713,5820,1285,5178,20350,3.5
m,2024,102,0.230791,4535,1047,4012,15173,3.35
m,2024,103,0.241333,3489,842,3068,11161,3.2
m,2024,104,0.252359,2647,668,2313,8093,3.06
m,2024,105,0.263893,1979,522,1718,5781,2.92
m,2024,106,0.275957,1457,402,1256,4063,2.79
m,2024,107,0.288578,1055,304,902,2807,2.66
m,2024,108,0.301779,750,226,637,1905,2.54
m,2024,109,0.315588,524,165,441,1268,2.42
m,2024,110,0.330034,359,118,299,827,2.31
m,2024,111,0.345146,240,83,199,527,2.2
m,2024,112,0.360954,157,57,129,329,2.09
m,2024,113,0.377491,101,38,82,200,1.99
m,2024,114,0.394791,63,25,50,118,1.89
m,2024,115,0.412889,38,16,30,68,1.79
m,2024,116,0.431823,22,10,17,38,1.7
m,2024,117,0.45163,13,6,10,20,1.61
m,2024,118,0.472353,7,3,5,11,1.53
m,2024,119,0.494032,4,2,3,5,1.44
f,2024,0,0.004575,1e+05,457,99600,8683249,86.83
f,2024,1,0.000297,99543,30,99528,8583649,86.23
f,2024,2,0.000179,99513,18,99504,8484121,85.26
f,2024,3,0.000137,99495,14,99488,8384617,84.27
f,2024,4,0.000118,99482,12,99476,8285129,83.28
f,2024,5,0.000103,99470,10,99465,8185653,82.29
f,2024,6,9.1e-05,99460,9,99455,8086188,81.3
f,2024,7,8.2e-05,99451,8,99446,7986733,80.31
f,2024,8,7.6e-05,99442,8,99439,7887287,79.32
f,2024,9,7.3e-05,99435,7,99431,7787848,78.32
f,2024,10,7.2e-05,99427,7,99424,7688417,77.33
f,2024,11,7.6e-05,99420,8,99417,7588994,76.33
f,2024,12,8.7e-05,99413,9,99408,7489577,75.34
f,2024,13,0.000104,99404,10,99399,7390169,74.34
f,2024,14,0.000128,99394,13,99387,7290770,73.35
f,2024,15,0.000155,99381,15,99373,7191382,72.36
f,2024,16,0.000184,99366,18,99356,7092009,71.37
f,2024,17,0.000217,99347,22,99336,6992653,70.39
f,2024,18,0.000253,99326,25,99313,6893316,69.4
f,2024,19,0.000292,99301,29,99286,6794003,68.42
f,2024,20,0.000334,99272,33,99255,6694717,67.44
f,2024,21,0.000375,99238,37,99220,6595462,66.46
f,2024,22,0.000412,99201,41,99181,6496242,65.49
f,2024,23,0.000441,99160,44,99138,6397062,64.51
f,2024,24,0.000466,99117,46,99093,6297923,63.54
f,2024,25,0.000489,99070,48,99046,6198830,62.57
f,2024,26,0.000514,99022,51,98996,6099783,61.6
f,2024,27,0.000544,98971,54,98944,6000787,60.63
f,2024,28,0.000579,98917,57,98889,5901843,59.66
f,2024,29,0.000619,98860,61,98829,5802954,58.7
f,2024,30,0.000661,98799,65,98766,5704125,57.73
f,2024,31,0.000701,98733,69,98699,5605359,56.77
f,2024,32,0.000734,98664,72,98628,5506660,55.81
f,2024,33,0.00076,98592,75,98554,5408033,54.85
f,2024,34,0.00078,98517,77,98478,5309478,53.89
f,2024,35,0.000801,98440,79,98401,5211000,52.94
f,2024,36,0.000826,98361,81,98320,5112599,51.98
f,2024,37,0.000849,98280,83,98238,5014279,51.02
f,2024,38,0.00087,98196,85,98154,4916041,50.06
f,2024,39,0.000893,98111,88,98067,4817887,49.11
f,2024,40,0.00092,98023,90,97978,4719820,48.15
f,2024,41,0.000955,97933,94,97886,4621842,47.19
f,2024,42,0.000998,97840,98,97791,4523955,46.24
f,2024,43,0.001049,97742,103,97691,4426164,45.28
f,2024,44,0.00111,97639,108,97585,4328474,44.33
f,2024,45,0.001178,97531,115,97474,4230888,43.38
f,2024,46,0.001257,97416,122,97355,4133415,42.43
f,2024,47,0.001358,97294,132,97228,4036060,41.48
f,2024,48,0.001484,97162,144,97090,3938832,40.54
f,2024,49,0.001632,97017,158,96938,3841743,39.6
f,2024,50,0.001788,96859,173,96773,3744804,38.66
f,2024,51,0.001947,96686,188,96592,3648032,37.73
f,2024,52,0.002116,96498,204,96396,3551440,36.8
f,2024,53,0.002292,96294,221,96183,3455044,35.88
f,2024,54,0.002472,96073,237,95954,3358861,34.96
f,2024,55,0.002683,95835,257,95707,3262907,34.05
f,2024,56,0.002897,95578,277,95440,3167200,33.14
f,2024,57,0.003055,95301,291,95156,3071760,32.23
f,2024,58,0.003136,95010,298,94861,2976605,31.33
f,2024,59,0.003176,94712,301,94562,2881743,30.43
f,2024,60,0.003212,94412,303,94260,2787181,29.52
